Time,E1,E2,E3,E4,E5,E6,E7
10.0867,10.5,3.1,-4,0,12.7,-1.7,1.3
10.09,10.2,3.1,-8.2,-2.6,10.9,0.3,0.2
10.0933,9.4,3.9,-4.5,-2.4,8.4,-0.3,-0.9
10.0967,9.3,6.4,6.3,0.8,5.9,-3.4,-1.2
10.1,10.8,9.4,17.7,4.8,4.1,-7.8,-1.1
10.1033,12.9,9.8,21.6,6.9,2.9,-11.7,-1.8
10.1067,13.8,5.4,14.4,5.3,2.4,-13.6,-4.3
10.11,12.5,-2.8,-0.1,0.7,2.7,-13.2,-7.7
10.1133,9.5,-10.3,-13.1,-3.9,3.3,-11.4,-10.2
10.1167,7.1,-12.3,-17.4,-6.1,4.1,-9.4,-9.4
10.12,7.2,-7,-12.1,-4.9,4.5,-7.7,-5.3
10.1233,10,2.3,-2.7,-2,4.5,-6.4,0.2
10.1267,13.4,9.9,3.8,0.7,4.2,-5.3,3.7
10.13,14.4,11.1,3.6,1.8,3.4,-4.9,2.8
10.1333,11.5,5.8,-1.2,1.9,2.3,-5.9,-2.5
10.1367,5.8,-1.9,-6,1.9,0.7,-9,-9.6
10.14,0.6,-7.2,-7.3,2.2,-1.1,-12.9,-15.2
10.1433,-0.5,-7.4,-5.7,2.3,-2.4,-15.5,-16.7
10.1467,4.1,-3.5,-4,1.5,-2.4,-14.8,-14.1
10.15,13,1.9,-4.5,-0.1,-0.7,-10.7,-8.8
10.1533,22.5,6.1,-6.7,-1.4,1.9,-5.1,-3.3
10.1567,29.1,8.3,-8.1,-1.6,4.4,-1.1,0.6
10.16,31.2,8.7,-7.2,-0.6,5.5,-0.3,2.4
10.1633,29.5,7.5,-5,0.5,5.1,-2.3,2.2
10.1667,26.4,4.9,-3.9,0.2,4,-4.8,0.8
10.17,24.2,1.7,-5.3,-1.7,3.1,-5.7,-0.8
10.1733,23.9,-1.1,-8,-4.2,3,-4.5,-2.1
10.1767,24.6,-2.1,-9.2,-5.2,3.2,-2.7,-2.6
10.18,24.4,-0.9,-6.8,-3.8,2.9,-2.1,-2.3
10.1833,21.9,1.1,-1.8,-0.6,1.6,-3.2,-1.5
10.1867,16.7,1.7,2.4,2,0,-5.2,-0.7
10.19,10.3,-0.4,2.5,1.7,-0.9,-6.8,-0.1
10.1933,5.1,-4.7,-2,-1.4,-0.5,-7.5,-0.1
10.1967,2.8,-8.9,-8.3,-5.1,0.7,-8,-0.8
10.2,3.4,-10.7,-12.7,-6.9,1.2,-9.4,-2.3
10.2033,5,-9.5,-13.1,-5.6,0,-11.6,-4.2
10.2067,5.3,-6.8,-10.5,-2.3,-2.8,-13.8,-6.3
10.21,3,-5.6,-8.1,0.6,-5.9,-15,-8.3
10.2133,-1,-7.6,-8.4,1.3,-7.5,-15.2,-10
10.2167,-4.6,-12.4,-11.5,0.1,-7.1,-15.4,-11.6
10.22,-5.4,-17.5,-14.9,-1.5,-5.2,-16.5,-13
10.2233,-3,-19.7,-15.1,-1.8,-2.9,-18,-13.7
10.2267,0.7,-17.4,-10.9,-0.6,-1.2,-18.3,-12.6
10.23,3.3,-11.8,-3.7,1.2,-0.2,-16.1,-9.3
10.2333,3.2,-6,2.6,2.2,0.4,-12.1,-4.6
10.2367,1.2,-2.6,4.6,1.7,0.7,-8.7,-0.2
10.24,-0.4,-2.4,1.2,-0.1,0.1,-8.4,2.1
10.2433,0.9,-3.8,-5.3,-2,-1.5,-11.4,2
10.2467,5.2,-4.2,-11,-2.5,-3.7,-15.2,0.7
10.25,10.6,-2.4,-12.6,-0.9,-5.7,-16.8,-0.3
10.2533,14.1,0.3,-9.7,2.5,-6.9,-14.9,-0.2
10.2567,13.5,0.9,-4.9,6.1,-7.3,-11.6,-0.1
10.26,9.6,-2.7,-2.1,8.1,-8,-10.4,-1.6
10.2633,4.8,-9.8,-4.2,7.3,-9.5,-13.4,-5.5
10.2667,1.8,-17.3,-10.4,3.9,-11.6,-19.4,-10.7
10.27,1.7,-21.6,-17.2,-0.7,-13,-24.8,-14.7
10.2733,3.4,-21,-20.7,-4.5,-12.8,-26.4,-15.9
10.2767,5,-16.9,-18.8,-5.9,-10.9,-24,-14.3
10.28,5,-12.4,-13.3,-4.9,-8.7,-19.8,-11.3
10.2833,3.5,-10.1,-7.8,-3,-7.5,-16.5,-8.6
10.2867,1.8,-10.5,-5.5,-2,-7.7,-15.2,-6.6
10.29,1,-11.7,-6.5,-2.7,-8.7,-15,-5.1
10.2933,1.2,-11.9,-8.5,-4.5,-9.3,-14.7,-3.5
10.2967,1.4,-10.3,-8.9,-6,-8.8,-14.1,-2.7
10.3,0.8,-8.1,-6.8,-6.5,-7.9,-14.5,-3.7
10.3033,-0.8,-6.9,-3.9,-6.3,-7.6,-16.8,-7
10.3067,-2.6,-7.6,-2.7,-6.5,-8.3,-20.6,-11.5
10.31,-4,-9.7,-3.9,-7.4,-9.6,-23.7,-14.7
10.3133,-4.5,-11.7,-5.6,-8.2,-10.3,-23.6,-14.6
10.3167,-4.3,-12.5,-5.5,-7.6,-9.4,-20,-11.3
10.32,-3.8,-12.2,-2.8,-5.2,-7.4,-14.8,-7.1
10.3233,-3,-12.1,0.4,-2.1,-5.3,-11,-5
10.3267,-1.8,-13.1,1,-0.1,-4.4,-10.8,-6.7
10.33,-0.4,-15.1,-2.8,-0.1,-5,-14.3,-11.2
10.3333,0.9,-17,-9.7,-2.1,-6.6,-19.1,-15.7
10.3367,1.5,-17.5,-16.1,-5,-8,-22.8,-17.5
10.34,1.1,-16.2,-18.7,-7.7,-8.4,-23.7,-15.8
10.3433,-0.1,-13.8,-16.7,-9.4,-8.1,-22.1,-12.5
10.3467,-1.7,-11.7,-11.9,-9.4,-7.8,-19.4,-10.1
10.35,-3.2,-10.5,-7.2,-7.7,-8.5,-17.3,-10
10.3533,-4.2,-10,-4.2,-4.6,-10.3,-16.5,-11.9
10.3567,-4.9,-9.6,-3.3,-1.1,-12.6,-16.8,-13.6
10.36,-5.1,-9,-3.8,1.1,-14.1,-17.8,-13.5
10.3633,-4.9,-8.6,-4.8,0.9,-14,-18.7,-11.6
10.3667,-3.8,-8.9,-5.8,-1.5,-12.2,-19.5,-9.2
10.37,-1.7,-9.4,-6,-4.4,-9.4,-19.7,-7.4
10.3733,0.9,-8.5,-4.6,-5.7,-6.5,-19.2,-6.4
10.3767,3.4,-5.2,-1.5,-4.5,-4.3,-17.4,-5
10.38,4.9,0,2.6,-1.7,-3.2,-14.4,-2.5
10.3833,5.2,4.9,5.6,0.5,-3,-10.8,0.8
10.3867,4.5,6.9,6.2,0.6,-3.2,-7.6,3.2
10.39,4,5.1,4.5,-1.3,-3.4,-6,3.2
10.3933,4.5,1.2,2,-3.9,-3.2,-6.2,1
10.3967,6.2,-1.6,0.3,-5.3,-2.4,-7.7,-1.5
10.4,8.6,-1.2,0.2,-4.9,-1.3,-9.3,-2.2
10.4033,10.8,2,0.8,-3.9,-0.4,-10,-0.3
10.4067,11.9,5.7,1.5,-3.4,0.1,-9.6,3.2
10.41,11.9,7.8,2.5,-4.1,0,-8.6,6.2
10.4133,11.1,7.4,4.6,-5.1,-0.4,-7.8,7
10.4167,10,5.5,7.9,-5.4,-0.9,-7.9,5.4
10.42,8.8,3.5,10.8,-4.7,-1.3,-9.2,2.3
10.4233,7.8,1.6,10.8,-4.1,-1.9,-11.3,-1.2
10.4267,7.3,-0.3,6.5,-4.3,-2.6,-13.5,-3.8
10.43,8.1,-2.3,-0.2,-5.5,-3.2,-14.8,-4.8
10.4333,10.1,-3.6,-5.4,-6.2,-2.8,-14.2,-3.4
10.4367,12.6,-2.7,-5.7,-5.5,-0.9,-11.2,0.5
10.44,14.1,0.7,-1,-3.3,2.2,-6.2,6.3
10.4433,13.5,5.4,5.4,-0.7,5.5,-0.4,12.3
10.4467,10.8,9.2,9.1,0.7,7.5,4.2,16.3
10.45,7.8,10.4,8.1,-0.1,7.5,5.9,16.9
10.4533,6.2,8.7,3.5,-2.9,5.6,4.2,14.3
10.4567,6.7,5.4,-1.3,-6.3,3.1,-0.2,10
10.46,8,2.3,-3.4,-9.1,0.9,-5.5,5.8
10.4633,8.3,0.4,-2.3,-10,-0.4,-9.9,3
10.4667,6.5,-0.1,0.7,-8.7,-1,-12.3,1.5
10.47,3.6,0.4,3.9,-5.9,-1.2,-12.4,0.7
10.4733,1.8,1.3,5.9,-2.7,-1.4,-11.1,0
10.4767,2.6,2,6.2,-0.4,-1.2,-9.2,-0.5
10.48,5.9,1.9,4.9,0.5,-0.7,-7.6,-0.4
10.4833,9.7,0.9,2.6,0.1,-0.1,-6.6,0.5
10.4867,11.8,-0.7,0.4,-0.6,0.3,-6.1,2.1
10.49,11.7,-2,-0.7,-0.9,0.5,-5.6,3.5
10.4933,10.2,-2.1,0,-0.6,0.8,-4.8,4.4
10.4967,9.4,-0.7,1.7,-0.1,1.8,-3.8,4.6
10.5,10.3,1.6,2.5,-0.1,3.4,-2.8,4.8
10.5033,12.5,3.1,1.2,-0.8,5.1,-2.2,5.5
10.5067,14.4,2.8,-2.1,-1.5,5.8,-2.5,6.5
10.51,14,0.2,-5.8,-1,5,-3.8,7.1
10.5133,10.6,-3.4,-7.8,1.1,2.7,-5.8,6.2
10.5167,5.3,-6.1,-7.7,4.2,-0.2,-7.8,3.8
10.52,0.2,-6.2,-6.2,6.7,-2.7,-9.1,1.1
10.5233,-2.2,-3.1,-4.6,7.1,-4.4,-9.1,0.1
10.5267,-1.4,2.1,-3.6,5.4,-5.5,-8.2,1.8
10.53,1.4,6.8,-2.9,3.1,-6.3,-7.5,5.1
10.5333,3.8,8.5,-2.2,1.9,-7.2,-8.2,7.4
10.5367,4.1,6.4,-2.1,2,-7.7,-10.5,6.4
10.54,2.7,1.8,-3.6,2.5,-7.5,-13.5,2.1
10.5433,1.8,-2.2,-6.7,2.3,-6.5,-15.5,-2.7
10.5467,3.3,-3.1,-9.5,1.3,-5,-15.1,-4.7
10.55,6.9,-0.3,-9.6,0.4,-3.7,-12.3,-2.5
10.5533,10.2,4.2,-5.6,0.9,-3.1,-9,2
10.5567,10.8,7.5,0.9,2.6,-3,-7.2,5.1
10.56,8,7.7,6.3,4.4,-2.9,-8,4.1
10.5633,4.2,5.6,7.5,5.1,-2.4,-10.7,-0.3
10.5667,2.9,3.2,4.3,4.5,-1.3,-13.5,-4.8
10.57,5.6,2.4,-0.2,3.8,-0.2,-14.7,-6.4
10.5733,10.7,3.3,-2.3,4.4,0.4,-14.3,-4.3
10.5767,14.4,4.5,-0.2,6.8,0.1,-13.2,-0.9
10.58,13.7,4.6,4.8,10,-0.7,-12.7,0.8
10.5833,8.9,3,9,12.2,-1.4,-13.4,-0.6
10.5867,3.3,0.8,9.6,12.1,-1.4,-14.4,-3.9
10.59,0.5,-0.6,5.9,9.8,-0.7,-14.9,-6.6
10.5933,2.1,-0.4,-0.1,6.4,0.3,-14.3,-7
10.5967,6.9,1.3,-5,3.7,0.9,-13.2,-5.5
10.6,12,3.5,-6.6,2.5,0.6,-12.6,-3.7
10.6033,15.3,5.2,-4.3,2.8,-1,-12.9,-3.2
10.6067,16.3,6.1,0.6,3.7,-3.5,-14.2,-4.2
10.61,15.6,5.8,5.9,4.6,-6,-15.7,-5.5
10.6133,14.3,4.8,9.8,5.3,-8,-16.7,-6.1
10.6167,13,3.5,11.3,5.9,-8.7,-16.5,-5.3
10.62,12.1,2.9,10.6,6.2,-8.2,-14.9,-3.4
10.6233,11.9,3.4,8.3,5.7,-6.7,-12,-1.2
10.6267,12.7,4.7,5,3.8,-5,-8.2,0.4
10.63,14.1,5.4,1.2,0.8,-3.3,-4.9,0.6
10.6333,15.1,4,-2.9,-2.6,-1.8,-3.1,-1.2
10.6367,14.4,0.3,-7,-5.4,-0.6,-3.6,-4.6
10.64,11.4,-4.4,-9.9,-6.6,0.8,-5.9,-8.3
10.6433,7,-7.7,-10.8,-5.9,2.2,-8.8,-10.5
10.6467,2.9,-7.6,-9.1,-3.6,3.2,-11.1,-10
10.65,0.9,-4.4,-5.6,-0.5,3.1,-12.3,-7.3
10.6533,1.1,0.1,-1.6,2.2,1.8,-12.7,-4.3
10.6567,2.3,2.9,0.8,3.1,-0.4,-13.1,-3.1
10.66,2.8,2.3,0.8,1.8,-2.5,-13.7,-4.6
10.6633,1.3,-1.3,-1.6,-1.4,-3.5,-13.8,-7.6
10.6667,-2.1,-6.2,-5.1,-5,-2.8,-12.9,-10.4
10.67,-6.4,-10.3,-8.2,-7.3,-1.3,-11.1,-11.7
10.6733,-10.3,-12.8,-9.7,-7.5,-0.4,-9.7,-11.8
10.6767,-13.2,-13.8,-9.5,-6,-1.3,-9.8,-11.8
10.68,-14.9,-13.9,-8,-4,-3.8,-12.1,-12.5
10.6833,-15.1,-13.3,-6.3,-2.9,-6.8,-15.4,-13.3
10.6867,-13.6,-11.6,-5,-3.5,-8.3,-17.7,-13
10.69,-10.5,-8.5,-4.5,-5.3,-7.5,-17.7,-10.5
10.6933,-6.3,-4.2,-4,-6.8,-4.9,-15.3,-6.2
10.6967,-1.9,0,-2.9,-6.5,-2.3,-11.7,-1.5
10.7,1.1,2.9,-0.5,-3.7,-1.4,-8.6,2.1
10.7033,2.2,3.8,3.4,0.6,-2.3,-6.6,4
10.7067,2.1,3.3,7.8,4.6,-4.3,-5.7,4.7
10.71,2.4,2.7,11.6,6.4,-5.7,-4.9,5.2
10.7133,4.6,3.1,13.7,5.3,-5.7,-4.1,6.1
10.7167,8.5,5.1,13.6,2.2,-4.4,-3.4,7.1
10.72,12.4,7.9,12.1,-1.4,-2.9,-3.3,7.8
10.7233,14,10.4,10,-4.2,-1.8,-3.8,7.9
10.7267,11.8,11.6,8.4,-5.5,-1.3,-4.4,7.2
10.73,6.5,11.3,7.1,-5.8,-1.2,-4.2,6
10.7333,0.3,9.8,5.7,-5.9,-1.1,-3.5,4.2
10.7367,-3.9,7.9,3.7,-6.3,-1.1,-2.8,2.1
10.74,-5,6.1,1.2,-6.9,-1.6,-3,-0.2
10.7433,-3.3,5.2,-0.3,-7.2,-2.5,-3.9,-1.9
10.7467,-0.4,5.2,0.3,-6.2,-3.4,-4.7,-2.1
10.75,2.5,6.1,3.1,-4.2,-3.9,-4.1,-0.4
10.7533,4.9,7.2,6.8,-2,-3.8,-2.1,2.6
10.7567,7,8,9.2,-1.1,-3.7,0,5.5
10.76,9,8.1,9.2,-2.1,-4.1,0.2,6.5
10.7633,10.3,7.5,7.3,-4.2,-5.4,-2.7,4.6
10.7667,10.3,6.9,5.1,-5.6,-7.2,-7.8,0.3
10.77,8.9,6.6,4.3,-5.3,-8.7,-13.2,-5
10.7733,6.6,6.1,5,-3.5,-9.4,-16.7,-9.6
10.7767,4.2,5.1,5.7,-1.8,-9.3,-17.7,-12.2
10.78,2.2,3,4.7,-1.9,-8.8,-17.1,-12.8
10.7833,0.4,0.3,1.6,-4.2,-8.3,-16,-11.8
10.7867,-1.4,-1.9,-2.3,-7.8,-7.7,-14.7,-10.2
10.79,-2.8,-2.8,-5.1,-10.7,-6.7,-12.5,-8.6
10.7933,-3.2,-2.1,-5.5,-11.6,-5.2,-8.8,-7.4
10.7967,-1.9,-0.5,-4,-10.3,-3.6,-4.1,-6.9
10.8,0.8,0.9,-2.2,-8.2,-2.5,-0.3,-7.2
10.8033,3.4,1.3,-1.6,-6.8,-2.4,0.7,-8.1
10.8067,4.2,0.5,-2.5,-7.1,-3.2,-1.8,-9.6
10.81,2.3,-1.5,-4.2,-8.6,-4.1,-6.4,-11.5
10.8133,-1.9,-4.3,-5.6,-10.1,-4.2,-10.7,-13.6
10.8167,-6.4,-7.3,-5.9,-10.7,-3.5,-12.8,-15.6
10.82,-8.9,-9.5,-5.4,-10.3,-2.5,-12.1,-16.8
10.8233,-8.2,-9.3,-4.1,-9.5,-2,-9.7,-16.4
10.8267,-4.6,-5.9,-2.1,-8.8,-2.4,-6.6,-13.8
10.83,-0.1,0.2,0.2,-8.2,-3.4,-3.5,-9.3
10.8333,2.8,6.6,2.2,-7.3,-4.3,-0.9,-4.7
10.8367,2.5,10.1,3.1,-5.8,-4.8,0.6,-2.3
10.84,-0.4,8.8,2,-4.2,-5.3,0.1,-3.6
10.8433,-4.4,3.6,-0.5,-3,-6.2,-3.1,-8.3
10.8467,-7,-2.1,-3,-2.5,-7.7,-8.2,-14
10.85,-7.1,-4.9,-3.8,-2.3,-8.9,-13.1,-17.7
10.8533,-4.9,-2.9,-2.4,-2.3,-8.2,-15.2,-18
10.8567,-1.8,2.3,0.2,-2.4,-5,-13.3,-15.3
10.86,0.7,7.6,2,-2.8,0.1,-8.5,-11.6
10.8633,2.2,9.9,1.6,-3.8,5.3,-3.5,-8.8
10.8667,2.7,8.3,-0.4,-4.8,8.4,-0.6,-7.7
10.87,2.8,4.3,-2.1,-5.4,8.6,-0.8,-7.9
10.8733,2.5,0.5,-1.6,-5.2,6.4,-2.9,-8.6
10.8767,1.6,-1.5,1.1,-4.4,3.9,-4.9,-9.5
10.88,-0.1,-1.7,3.9,-3.9,2.7,-5.4,-10.2
10.8833,-2.2,-1.5,4.1,-4.4,3.3,-4.3,-10.5
10.8867,-3.9,-2.3,0.5,-6.3,5.1,-2.5,-10.1
10.89,-4.5,-4.5,-5.7,-9.2,6.9,-1.3,-8.8
10.8933,-4.2,-7.3,-11.6,-12.3,7.5,-1.3,-7.6
10.8967,-3.8,-9.9,-14.7,-14.6,6.9,-2.6,-7.6
10.9,-4.6,-11.7,-15,-15.9,5.5,-4.8,-9.5
10.9033,-6.8,-13.1,-14.4,-16.3,4.2,-7.3,-12.7
10.9067,-9.8,-14.6,-14.6,-16.2,3.5,-9.5,-15.4
10.91,-12.2,-15.9,-16.1,-15.6,3.4,-10.6,-15.9
10.9133,-12.7,-16.1,-16.9,-14.4,3.6,-10.6,-14.1
10.9167,-10.8,-14.5,-15.3,-12.4,3.6,-9.9,-11.3
10.92,-7.5,-11.1,-11,-10.3,3.3,-9.2,-9.2
10.9233,-4.3,-7.1,-6,-9.2,2.5,-9.2,-8.6
10.9267,-2.7,-4.5,-3.3,-9.5,1.6,-9.5,-9.1
10.93,-3.3,-4.4,-4,-10.9,0.9,-9.6,-9.6
10.9333,-5.6,-6.4,-6.9,-12.1,0.9,-8.7,-9.7
10.9367,-7.7,-8.7,-9.2,-12.1,1.6,-7,-9.9
10.94,-8.2,-9.4,-8.9,-11.1,2.5,-5.7,-10.4
10.9433,-6.3,-8,-6.4,-10.2,3,-6.5,-11
10.9467,-2.8,-5.5,-3.8,-10.3,2.6,-9.9,-11.4
10.95,0,-4,-3.5,-12,1.2,-14.8,-11.1
10.9533,0.1,-5,-6.1,-14.5,-0.7,-18.8,-10.9
10.9567,-3.1,-8.2,-9.9,-16.9,-2.1,-19.9,-11.9
10.96,-8.2,-12.3,-12.5,-17.9,-2.6,-17.9,-14.5
10.9633,-12.5,-15.3,-12.4,-17.4,-2.3,-14.6,-17.8
10.9667,-13.7,-16.2,-10.2,-15.6,-2,-12.4,-20.2
10.97,-11.6,-15.5,-7.6,-13.5,-2.5,-12.9,-20.4
10.9733,-7.9,-14.2,-6.4,-11.8,-4.1,-15.8,-18.5
10.9767,-4.9,-13.2,-7.1,-11.1,-6.2,-18.8,-15.3
10.98,-4.3,-12.4,-8.6,-11.1,-7.5,-19.8,-12.1
10.9833,-5.7,-11.2,-9.8,-11.5,-7.2,-17.8,-9.2
10.9867,-7.6,-9,-9.9,-11.9,-5.3,-13.8,-6.7
10.99,-8.3,-6.1,-9.5,-12.1,-2.5,-9.7,-4.7
10.9933,-7.3,-3.6,-9.3,-12.2,0,-7.1,-3.2
10.9967,-5,-2.1,-9.4,-11.9,1.5,-6.1,-2.3
11,-2,-1,-8.7,-10.9,2.2,-5.8,-1.2
11.0033,1.3,1.1,-5.8,-9.2,2.9,-4.8,1.1
11.0067,4.8,5.5,-0.6,-7.3,4.2,-2.7,4.8
11.01,8.2,11.4,5.2,-5.7,5.8,-0.2,9
11.0133,10.4,16.4,8.3,-5.3,6.5,1.3,11.3
11.0167,10.2,17.6,6.5,-6.2,5.6,0,10
11.02,6.6,13.5,0.4,-8,2.7,-4.3,5.1
11.0233,0.4,5.4,-7,-9.9,-1,-10.5,-1.7
11.0267,-6.7,-3.5,-12.4,-11.3,-3.7,-16.2,-7.5
11.03,-12.3,-9.7,-14,-11.7,-4.2,-18.9,-10.7
11.0333,-14.6,-11.4,-13.1,-11.2,-2.4,-17.6,-11
11.0367,-13.2,-9,-11.8,-10.4,0.7,-13.6,-9.5
11.04,-8.7,-4.5,-11.3,-9.6,3.4,-9.2,-7.1
11.0433,-3.2,-0.1,-10.9,-9,4.7,-7,-4.4
11.0467,1,2.8,-9.6,-8.3,4.1,-7.9,-2
11.05,1.9,3.3,-7,-7.2,2.2,-11,-1
11.0533,-1.3,1.6,-4.6,-6.2,-0.3,-14.3,-2.4
11.0567,-7.4,-1.6,-4.2,-5.9,-2.9,-16.2,-6.7
11.06,-13.4,-5,-6.1,-6.8,-5.1,-16.6,-12.1
11.0633,-16,-6.9,-8.7,-8.5,-6.4,-15.7,-16.1
11.0667,-13.6,-6.5,-9.9,-10,-6.7,-14.1,-16.4
11.07,-7.6,-4.1,-8.7,-10.4,-5.7,-12,-13
11.0733,-1.4,-1.1,-6,-9.5,-3.9,-9.7,-8.2
11.0767,1.8,1,-4.1,-7.6,-2.5,-7.9,-4.9
11.08,0.8,1.5,-4.1,-5.4,-2.4,-8,-4.6
11.0833,-2.6,0.5,-5,-3.5,-3.9,-10.7,-6.5
11.0867,-5.2,-1.2,-5.2,-2.1,-6.4,-15.4,-8.5
11.09,-5.2,-2.7,-3.7,-1.5,-8.4,-19.5,-8.5
11.0933,-2.7,-3.7,-1.7,-1.7,-8.5,-20.2,-6.4
11.0967,0.5,-4.1,-1.2,-2.5,-6.5,-16.6,-3.2
11.1,2.7,-3.9,-3.4,-3.6,-3.2,-10.1,-0.3
11.1033,3.1,-3.1,-7.6,-4.4,-0.1,-4.1,1.4
11.1067,2.6,-2.3,-11.3,-4.8,1.3,-1.6,1.8
11.11,2,-2.4,-12.9,-4.8,0.8,-3.3,0.9
11.1133,2.1,-3.8,-12.5,-4.5,-0.7,-7.6,-1.4
11.1167,3.1,-6.1,-11.5,-4.3,-2,-11.9,-4.9
11.12,4.9,-7.6,-11.3,-4.3,-2.3,-14.2,-8.6
11.1233,7.4,-7,-12,-4.7,-1.7,-13.9,-10.9
11.1267,9.8,-4.2,-12.1,-5.3,-0.6,-11.9,-10.7
11.13,10.7,-0.8,-10.4,-6,0.2,-9.8,-8.2
11.1333,8.8,1.1,-7.2,-6.5,0.6,-8.9,-5.2
11.1367,3.7,0.1,-4,-6.8,1,-9.5,-3.9
11.14,-2.9,-3,-2.7,-7.2,1.6,-11.3,-5.2
11.1433,-8.3,-6.6,-4.1,-7.7,2.5,-13.2,-7.9
11.1467,-10.3,-8.9,-7.3,-8.2,3.4,-13.8,-9.9
11.15,-8.3,-9.2,-10.6,-8.3,3.9,-12.4,-9.3
11.1533,-3.8,-8.1,-12.4,-7.7,3.8,-9.6,-6.4
11.1567,0.8,-6.3,-11.9,-6.4,2.8,-6.9,-3.2
11.16,3.4,-4.2,-9.1,-4.9,1.4,-6.1,-1.6
11.1633,3.4,-2.1,-5.1,-3.6,-0.3,-7.7,-2.4
11.1667,1.6,-0.5,-1.2,-3.1,-1.7,-10.6,-4.3
11.17,-0.6,0,1.1,-3.9,-2.2,-12.5,-5.4
11.1733,-2.1,-1.3,0.9,-6,-1.9,-12.3,-4.5
11.1767,-2.2,-4,-1.8,-8.4,-1,-10.4,-1.9
11.18,-1.3,-6.9,-5.9,-10.2,-0.2,-8.9,0.6
11.1833,-0.2,-8.5,-9.5,-10.5,0.2,-9.2,1.7
11.1867,0.2,-7.9,-10.7,-9.3,0.5,-10.9,0.9
11.19,-0.3,-5.3,-8.9,-7.6,1.3,-11.8,-0.5
11.1933,-1,-1.4,-4.7,-6.3,3.3,-10.1,-0.5
11.1967,-0.9,2.7,0.2,-5.7,6.5,-5.7,1.9
11.2,0.4,6.5,4,-5.3,9.7,-0.9,6.1
11.2033,2.1,9.4,5.8,-4.9,11.7,1.3,10.4
11.2067,2.6,11.2,5.6,-4.5,12,-0.2,12.4
11.21,1,11.3,3.9,-4.7,10.8,-4.1,11.1
11.2133,-2.1,9.8,1.5,-5.9,9.1,-7.7,6.9
11.2167,-4.7,7.4,-1.1,-7.7,7.8,-9.3,1.4
11.22,-5,5.3,-3.4,-9.3,6.6,-9,-3.2
11.2233,-2.7,4.4,-4.6,-9.7,5.3,-8.5,-5.6
11.2267,0.3,4.8,-4.4,-8.5,3.4,-9,-5.2
11.23,1.8,5.9,-2.6,-6.2,1.4,-9.9,-2.8
11.2333,1.2,6.9,-0.4,-3.9,0.5,-10.1,0.7
11.2367,-0.3,7.1,0.7,-2.7,1.3,-8.3,4
11.24,-1,6.6,-0.6,-3,3.7,-5,6.1
11.2433,-0.1,5.4,-4,-4.6,6.3,-1.9,6.5
11.2467,1,4,-7.7,-6.2,7.4,-0.8,4.9
11.25,0.5,2.5,-9.6,-6.7,6.5,-2.1,1.9
11.2533,-2.1,1.2,-8.4,-6.1,4.3,-5.2,-1.3
11.2567,-5.3,0.2,-5.3,-4.9,2.1,-8.6,-3.7
11.26,-6.8,-0.2,-2.8,-3.9,1.4,-11.1,-4.9
11.2633,-5.2,-0.2,-2.8,-3.4,2.2,-12.4,-5
11.2667,-1.6,0.1,-5.2,-3,3.8,-12.3,-4.6
11.27,1.5,1.1,-7.5,-2,5,-10.8,-3.9
11.2733,2.4,3.2,-7,-0.4,5.4,-7.9,-2.8
11.2767,1.3,6.6,-3,1.5,5.7,-4,-0.7
11.28,-0.2,10.5,2.7,3,6.5,0.2,2.2
11.2833,-0.4,13.1,6.8,3.7,7.9,3.6,5
11.2867,1.1,12.9,7.2,3.6,9,4.9,6.4
11.29,3.1,9.6,4.4,3,8.4,3.4,5.4
11.2933,3.9,5.2,1.1,2.5,5.4,-0.8,2.2
11.2967,2.7,2.2,-0.7,2,0.5,-6.9,-2.1
11.3,-0.4,2.3,-0.8,1.4,-4.5,-13.4,-6
11.3033,-4.3,5.2,-0.5,0.2,-8,-18.4,-8.3
11.3067,-7.4,8.6,-1.4,-1.4,-9.1,-20.4,-9
11.31,-8.7,10.3,-3.4,-3.2,-8.1,-19.1,-8.3
11.3133,-7.4,9.3,-5.1,-4.4,-6.3,-15.6,-6.9
11.3167,-3.9,6.6,-5.3,-4.9,-4.7,-11.9,-5.5
11.32,0.7,4.1,-4,-5,-4,-9.7,-4.4
11.3233,4.5,2.7,-2.7,-5.2,-4.4,-9.8,-4.3
11.3267,5.9,2.6,-2.3,-5.6,-5.4,-11.3,-5.1
11.33,4.7,3.1,-2.8,-5.9,-7,-12.7,-6.3
11.3333,2,4,-2.8,-5.7,-8.6,-12.7,-7
11.3367,-0.2,5.3,-1.1,-5.1,-10,-11.3,-6.5
11.34,-0.7,7.1,2,-4.6,-10.7,-9.3,-4.8
11.3433,0.6,9.1,5.2,-4.6,-11,-8.1,-3
11.3467,2.3,10.3,7,-4.7,-11,-8.6,-2.4
11.35,2.9,9.9,7.2,-4.3,-11.1,-11,-4
11.3533,1.9,8.2,6.1,-3.1,-11.6,-14,-7.1
11.3567,0,6.1,4.1,-2.2,-12,-16.2,-10.2
11.36,-0.9,4.6,1.4,-2.5,-11.8,-16.3,-11.4
11.3633,0.2,4.2,-2,-4.3,-10.9,-13.9,-10.1
11.3667,3.2,4.2,-5.1,-6.5,-9.5,-10,-6.7
11.37,6.5,3.9,-6.4,-7.6,-8,-6.3,-3.3
11.3733,8.4,2.7,-5.1,-6.9,-6.8,-4.2,-1.7
